state,district,total_enrollments,age_0_5,age_5_17,age_18_greater,active_days,unique_pincodes,pct_children,pct_youth,pct_adults,daily_avg,per_pincode_avg,cluster,cluster_name
Chhattisgarh,Khairagarh Chhuikhadan Gandai,233,173,60,0,61,4,74.2489270386266,25.75107296137339,0.0,3.819672131147541,58.25,4,Low Volume
Chhattisgarh,Kondagaon,2959,1918,1032,9,73,8,64.81919567421426,34.87664751605272,0.3041568097330179,40.534246575342465,369.875,0,Child-Focused
Chhattisgarh,Korba,3465,2967,485,13,76,18,85.62770562770564,13.997113997113997,0.37518037518037517,45.5921052631579,192.5,4,Low Volume
Chhattisgarh,Koriya,1684,1204,479,1,72,15,71.49643705463184,28.444180522565322,0.05938242280285036,23.38888888888889,112.26666666666667,4,Low Volume
Chhattisgarh,Mahasamund,3175,2620,533,22,74,7,82.51968503937009,16.787401574803148,0.6929133858267716,42.9054054054054,453.57142857142856,4,Low Volume
Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,288,187,101,0,67,11,64.93055555555556,35.06944444444444,0.0,4.298507462686567,26.181818181818183,4,Low Volume
Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,13,9,4,0,9,4,69.23076923076923,30.76923076923077,0.0,1.4444444444444444,3.25,4,Low Volume
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,253,159,90,4,63,4,62.845849802371546,35.573122529644266,1.5810276679841897,4.015873015873016,63.25,1,Child-Focused
Chhattisgarh,Mungeli,2790,2456,332,2,75,7,88.02867383512545,11.899641577060931,0.07168458781362007,37.2,398.57142857142856,4,Low Volume
Chhattisgarh,Narayanpur,729,422,303,4,68,1,57.8875171467764,41.56378600823045,0.5486968449931412,10.720588235294118,729.0,0,Child-Focused
Chhattisgarh,Raigarh,4851,4200,615,36,77,16,86.58008658008657,12.677798392084105,0.7421150278293136,63.0,303.1875,4,Low Volume
Chhattisgarh,Raipur,6820,6003,763,54,78,39,88.02052785923755,11.187683284457478,0.7917888563049853,87.43589743589743,174.87179487179486,4,Low Volume
Chhattisgarh,Rajnandgaon,4006,3629,354,23,72,13,90.58911632551172,8.836744882675985,0.5741387918122817,55.638888888888886,308.15384615384613,4,Low Volume
Chhattisgarh,Sakti,452,370,80,2,67,8,81.85840707964603,17.699115044247787,0.4424778761061947,6.746268656716418,56.5,4,Low Volume
Chhattisgarh,Sarangarh-Bilaigarh,179,153,23,3,56,7,85.47486033519553,12.849162011173185,1.675977653631285,3.1964285714285716,25.571428571428573,4,Low Volume
Chhattisgarh,Sukma,2152,1237,796,119,73,4,57.48141263940521,36.98884758364313,5.529739776951673,29.47945205479452,538.0,0,Child-Focused
Chhattisgarh,Surajpur,2831,2146,678,7,73,10,75.80360296714942,23.949134581419994,0.24726245143058992,38.78082191780822,283.1,4,Low Volume
Chhattisgarh,Surguja,3438,2776,656,6,75,14,80.74461896451425,19.080860965677722,0.17452006980802792,45.84,245.57142857142858,4,Low Volume
Chhattisgarh,Uttar Bastar Kanker,839,673,158,8,69,15,80.21454112038141,18.831942789034564,0.9535160905840285,12.159420289855072,55.93333333333333,4,Low Volume
Dadra & Nagar Haveli,Dadra & Nagar Haveli,25,22,3,0,24,1,88.0,12.0,0.0,1.0416666666666667,25.0,4,Low Volume
Dadra And Nagar Haveli,Dadra And Nagar Haveli,738,664,70,4,71,4,89.97289972899729,9.48509485094851,0.5420054200542005,10.394366197183098,184.5,4,Low Volume
Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,87,69,10,8,44,4,79.3103448275862,11.494252873563218,9.195402298850574,1.9772727272727273,21.75,4,Low Volume
Dadra And Nagar Haveli And Daman And Diu,Daman,61,49,5,7,34,2,80.32786885245902,8.19672131147541,11.475409836065573,1.7941176470588236,30.5,4,Low Volume
Dadra And Nagar Haveli And Daman And Diu,Diu,21,12,5,4,17,3,57.14285714285714,23.809523809523807,19.047619047619047,1.2352941176470589,7.0,1,Child-Focused
Daman & Diu,Daman,9,8,1,0,9,2,88.88888888888889,11.11111111111111,0.0,1.0,4.5,4,Low Volume
Daman & Diu,Diu,12,12,0,0,10,3,100.0,0.0,0.0,1.2,4.0,4,Low Volume
Daman And Diu,Daman,56,45,11,0,33,3,80.35714285714286,19.642857142857142,0.0,1.696969696969697,18.666666666666668,4,Low Volume
Daman And Diu,Diu,57,55,2,0,36,3,96.49122807017544,3.508771929824561,0.0,1.5833333333333333,19.0,4,Low Volume
Delhi,Central Delhi,3896,2722,986,188,81,12,69.8665297741273,25.308008213552363,4.825462012320329,48.098765432098766,324.6666666666667,4,Low Volume
Delhi,East Delhi,10640,7978,2439,223,81,10,74.98120300751879,22.922932330827066,2.095864661654135,131.35802469135803,1064.0,0,Child-Focused
Delhi,Najafgarh,30,21,9,0,25,1,70.0,30.0,0.0,1.2,30.0,4,Low Volume
Delhi,New Delhi,1628,914,497,217,60,9,56.14250614250614,30.528255528255528,13.32923832923833,27.133333333333333,180.88888888888889,1,Child-Focused
Delhi,North Delhi,4294,3019,1197,78,79,6,70.30740568234745,27.876106194690266,1.8164881229622727,54.35443037974684,715.6666666666666,0,Child-Focused
Delhi,North East,1697,1292,403,2,75,3,76.13435474366528,23.74779021803182,0.11785503830288745,22.626666666666665,565.6666666666666,0,Child-Focused
Delhi,North East Delhi,11862,8112,3686,64,79,5,68.38644410723317,31.07401787219693,0.539538020569887,150.15189873417722,2372.4,0,Child-Focused
Delhi,North West Delhi,15501,11956,3196,349,84,18,77.13050770918005,20.618024643571385,2.2514676472485644,184.53571428571428,861.1666666666666,0,Child-Focused
Delhi,Shahdara,1697,1119,514,64,74,5,65.93989393046553,30.288744843842075,3.7713612256923983,22.93243243243243,339.4,4,Low Volume
Delhi,South Delhi,13212,9989,2750,473,82,21,75.60551014229489,20.814411141386618,3.580078716318498,161.1219512195122,629.1428571428571,0,Child-Focused
Delhi,South East Delhi,56,42,9,5,34,1,75.0,16.071428571428573,8.928571428571429,1.6470588235294117,56.0,4,Low Volume
Delhi,South West Delhi,9025,6769,1903,353,80,26,75.00277008310249,21.085872576177287,3.9113573407202216,112.8125,347.11538461538464,4,Low Volume
Delhi,West Delhi,19298,13909,4382,1007,84,11,72.07482640688154,22.707016271116178,5.21815732200228,229.73809523809524,1754.3636363636363,0,Child-Focused
Goa,Bardez,2,2,0,0,2,1,100.0,0.0,0.0,1.0,2.0,4,Low Volume
Goa,North Goa,1320,1081,145,94,74,49,81.89393939393939,10.984848484848484,7.121212121212121,17.83783783783784,26.93877551020408,4,Low Volume
Goa,South Goa,958,788,108,62,73,38,82.25469728601253,11.273486430062631,6.471816283924843,13.123287671232877,25.210526315789473,4,Low Volume
Gujarat,Ahmadabad,6633,4079,2314,240,73,59,61.49555254032866,34.88617518468265,3.6182722749886933,90.86301369863014,112.42372881355932,1,Child-Focused
Gujarat,Ahmedabad,18513,12415,5521,577,81,86,67.06098417328363,29.82228704153838,3.116728785177983,228.55555555555554,215.2674418604651,4,Low Volume
Gujarat,Amreli,4173,3359,574,240,76,39,80.49364965252815,13.755092259765156,5.7512580877066855,54.9078947368421,107.0,4,Low Volume
Gujarat,Anand,6747,5439,805,503,78,65,80.61360604713205,11.931228694234475,7.455165258633468,86.5,103.8,4,Low Volume
Gujarat,Arvalli,2301,1878,314,109,74,21,81.61668839634942,13.646240764884832,4.737070838765754,31.094594594594593,109.57142857142857,4,Low Volume
Gujarat,Banas Kantha,13491,5991,6718,782,59,25,44.4073826995775,49.79616040323178,5.796456897190719,228.66101694915255,539.64,1,Child-Focused
Gujarat,Banaskantha,17001,9665,5707,1629,76,27,56.84959708252456,33.56861361096406,9.581789306511382,223.69736842105263,629.6666666666666,0,Child-Focused
Gujarat,Bharuch,4222,3624,502,96,77,42,85.83609663666508,11.890099478919943,2.2738038844149693,54.83116883116883,100.52380952380952,4,Low Volume
Gujarat,Bhavnagar,9997,8276,1291,430,80,45,82.78483545063519,12.913874162248677,4.3012903871161345,124.9625,222.15555555555557,4,Low Volume
Gujarat,Botad,2910,2276,471,163,72,18,78.21305841924399,16.185567010309278,5.601374570446736,40.416666666666664,161.66666666666666,4,Low Volume
Gujarat,Chhotaudepur,4066,2188,1294,584,75,18,53.812100344318736,31.824889326119038,14.363010329562224,54.21333333333333,225.88888888888889,1,Child-Focused
Gujarat,Dahod,10191,5133,3788,1270,77,16,50.36797173977039,37.170052006672556,12.46197625355706,132.35064935064935,636.9375,0,Child-Focused
Gujarat,Dang,872,531,179,162,2,2,60.89449541284404,20.527522935779814,18.577981651376145,436.0,436.0,0,Child-Focused
Gujarat,Devbhumi Dwarka,2457,1822,413,222,73,19,74.15547415547415,16.80911680911681,9.035409035409035,33.657534246575345,129.31578947368422,4,Low Volume
Gujarat,Dohad,12936,4960,7306,670,73,15,38.3426097711812,56.47804576376005,5.179344465058751,177.2054794520548,862.4,0,Child-Focused
Gujarat,Gandhinagar,5436,3949,812,675,79,42,72.64532744665195,14.937454010301693,12.417218543046356,68.81012658227849,129.42857142857142,4,Low Volume
Gujarat,Gir Somnath,5672,4333,968,371,76,18,76.39280677009873,17.066290550070523,6.540902679830747,74.63157894736842,315.1111111111111,4,Low Volume
Gujarat,Jamnagar,5967,4909,791,267,81,50,82.26914697502933,13.256242668007372,4.474610356963298,73.66666666666667,119.34,4,Low Volume
Gujarat,Junagadh,5394,4751,551,92,75,55,88.07934742306266,10.21505376344086,1.7055988134964777,71.92,98.07272727272728,4,Low Volume
Gujarat,Kachchh,9081,6011,2557,513,80,56,66.19315053408215,28.157691884153728,5.649157581764123,113.5125,162.16071428571428,4,Low Volume
Gujarat,Kheda,7366,5655,1203,508,78,55,76.77165354330708,16.331794732554982,6.896551724137931,94.43589743589743,133.92727272727274,4,Low Volume
Gujarat,Mahesana,6313,5137,886,290,79,54,81.37177253286868,14.034531918263902,4.593695548867417,79.9113924050633,116.9074074074074,4,Low Volume
Gujarat,Mahisagar,2506,1989,389,128,72,17,79.36951316839586,15.522745411013567,5.107741420590583,34.80555555555556,147.41176470588235,4,Low Volume
Gujarat,Morbi,7950,5506,1798,646,76,12,69.25786163522012,22.61635220125786,8.125786163522013,104.60526315789474,662.5,0,Child-Focused
Gujarat,Narmada,1236,1113,95,28,69,14,90.0485436893204,7.686084142394822,2.26537216828479,17.91304347826087,88.28571428571429,4,Low Volume
Gujarat,Navsari,2706,2406,199,101,73,41,88.91352549889136,7.354028085735403,3.7324464153732446,37.06849315068493,66.0,4,Low Volume
Gujarat,Panch Mahals,1399,855,444,100,39,15,61.115082201572555,31.73695496783417,7.147962830593281,35.87179487179487,93.26666666666667,1,Child-Focused
Gujarat,Panchmahals,6127,4705,1097,325,79,29,76.79125183613515,17.90435776073119,5.304390403133671,77.55696202531645,211.27586206896552,4,Low Volume
Gujarat,Patan,8866,5941,2213,712,79,23,67.00879765395894,24.96052334762012,8.030678998420933,112.22784810126582,385.4782608695652,0,Child-Focused
Gujarat,Porbandar,2488,1976,332,180,71,15,79.42122186495176,13.344051446945338,7.234726688102894,35.04225352112676,165.86666666666667,4,Low Volume
Gujarat,Rajkot,16777,12163,3704,910,81,57,72.49806282410442,22.07784466829588,5.42409250759969,207.12345679012347,294.3333333333333,4,Low Volume
Gujarat,Sabar Kantha,2432,1079,1196,157,58,28,44.36677631578947,49.17763157894737,6.455592105263158,41.93103448275862,86.85714285714286,1,Child-Focused
Gujarat,Sabarkantha,5008,3511,1160,337,76,45,70.10782747603834,23.162939297124602,6.729233226837062,65.89473684210526,111.28888888888889,4,Low Volume
Gujarat,Surat,24947,17990,6310,647,81,89,72.11287930412475,25.293622479656875,2.593498216218383,307.98765432098764,280.30337078651684,4,Low Volume
Gujarat,Surendra Nagar,6697,4739,1626,332,77,37,70.76302822159177,24.27952814693146,4.957443631476781,86.97402597402598,181.0,4,Low Volume
Gujarat,Surendranagar,1441,771,592,78,54,16,53.50451075641915,41.082581540596806,5.41290770298404,26.685185185185187,90.0625,1,Child-Focused
Gujarat,Tapi,2177,1830,198,149,73,25,84.0606338998622,9.095084979329354,6.844281120808452,29.82191780821918,87.08,4,Low Volume
Gujarat,The Dangs,1322,1062,186,74,71,5,80.33282904689864,14.069591527987896,5.597579425113464,18.619718309859156,264.4,4,Low Volume
Gujarat,Vadodara,11973,9041,2389,543,83,78,75.51156769397812,19.95322809655057,4.535204209471311,144.25301204819277,153.5,4,Low Volume
Gujarat,Valsad,7251,5651,1377,223,79,36,77.93407805819888,18.990484071162598,3.075437870638533,91.78481012658227,201.41666666666666,4,Low Volume
Haryana,Ambala,3115,2963,119,33,75,20,95.12038523274478,3.8202247191011236,1.059390048154093,41.53333333333333,155.75,4,Low Volume
Haryana,Bhiwani,3320,3155,150,15,74,26,95.03012048192771,4.518072289156627,0.4518072289156626,44.86486486486486,127.6923076923077,4,Low Volume
Haryana,Charkhi Dadri,814,795,19,0,75,13,97.66584766584766,2.334152334152334,0.0,10.853333333333333,62.61538461538461,4,Low Volume
Haryana,Faridabad,15781,12322,3138,321,81,18,78.08123693048603,19.88467144033965,2.0340916291743234,194.82716049382717,876.7222222222222,0,Child-Focused
Haryana,Fatehabad,2532,2431,91,10,71,12,96.01105845181675,3.593996840442338,0.3949447077409162,35.66197183098591,211.0,4,Low Volume
Haryana,Gurgaon,6651,5256,1209,186,78,31,79.02571041948579,18.17771763644565,2.796571944068561,85.26923076923077,214.5483870967742,4,Low Volume
Haryana,Gurugram,2636,1804,625,207,3,4,68.43702579666162,23.710166919575112,7.852807283763277,878.6666666666666,659.0,0,Child-Focused
Haryana,Hisar,5050,4754,278,18,78,21,94.13861386138613,5.504950495049505,0.3564356435643565,64.74358974358974,240.47619047619048,4,Low Volume
Haryana,Jhajjar,2572,2463,99,10,75,21,95.76205287713842,3.849144634525661,0.38880248833592534,34.29333333333334,122.47619047619048,4,Low Volume
Haryana,Jind,3669,3579,90,0,75,11,97.54701553556828,2.4529844644317254,0.0,48.92,333.54545454545456,4,Low Volume
Haryana,Kaithal,2857,2760,85,12,73,11,96.60483024151208,2.975148757437872,0.4200210010500525,39.136986301369866,259.72727272727275,4,Low Volume
Haryana,Karnal,3907,3724,176,7,71,15,95.31609930893269,4.504735090862554,0.1791656002047607,55.028169014084504,260.46666666666664,4,Low Volume
Haryana,Kurukshetra,2312,2227,74,11,73,12,96.32352941176471,3.2006920415224913,0.4757785467128028,31.671232876712327,192.66666666666666,4,Low Volume
Haryana,Mahendragarh,2620,2452,150,18,76,8,93.58778625954199,5.7251908396946565,0.6870229007633588,34.473684210526315,327.5,4,Low Volume
Haryana,Mewat,7262,6705,538,19,77,6,92.32993665656844,7.408427430459928,0.26163591297163313,94.31168831168831,1210.3333333333333,0,Child-Focused
Haryana,Nuh,1506,1251,213,42,1,2,83.06772908366534,14.143426294820719,2.788844621513944,1506.0,753.0,0,Child-Focused
Haryana,Palwal,4428,4106,318,4,76,6,92.72809394760614,7.181571815718158,0.09033423667570009,58.26315789473684,738.0,4,Low Volume
Haryana,Panchkula,1335,1244,86,5,72,18,93.18352059925094,6.441947565543071,0.37453183520599254,18.541666666666668,74.16666666666667,4,Low Volume
Haryana,Panipat,6011,5429,537,45,79,13,90.31775079021793,8.933621693561804,0.7486275162202629,76.0886075949367,462.38461538461536,4,Low Volume
Haryana,Rewari,2364,2211,147,6,74,17,93.52791878172589,6.218274111675127,0.25380710659898476,31.945945945945947,139.05882352941177,4,Low Volume
Haryana,Rohtak,3347,3098,188,61,77,17,92.56050194203765,5.616970421272781,1.8225276366895728,43.467532467532465,196.88235294117646,4,Low Volume
Haryana,Sirsa,3190,2996,193,1,73,14,93.91849529780563,6.050156739811912,0.031347962382445145,43.6986301369863,227.85714285714286,4,Low Volume
Haryana,Sonipat,4524,4223,264,37,77,21,93.34659593280283,5.835543766578249,0.8178603006189213,58.753246753246756,215.42857142857142,4,Low Volume
Haryana,Yamuna Nagar,3223,3108,107,8,73,14,96.43189574930189,3.3198883028234567,0.24821594787465093,44.15068493150685,230.21428571428572,4,Low Volume
Haryana,Yamunanagar,59,56,3,0,35,5,94.91525423728814,5.084745762711865,0.0,1.6857142857142857,11.8,4,Low Volume
Himachal Pradesh,Bilaspur,952,938,14,0,72,26,98.52941176470588,1.4705882352941175,0.0,13.222222222222221,36.61538461538461,4,Low Volume
Himachal Pradesh,Chamba,1594,1523,64,7,73,25,95.54579673776662,4.0150564617314926,0.43914680050188204,21.835616438356166,63.76,4,Low Volume
Himachal Pradesh,Hamirpur,1159,1143,15,1,70,48,98.61949956859361,1.2942191544434858,0.08628127696289906,16.557142857142857,24.145833333333332,4,Low Volume
Himachal Pradesh,Kangra,3848,3754,74,20,75,102,97.55717255717255,1.9230769230769231,0.5197505197505198,51.306666666666665,37.72549019607843,4,Low Volume
Himachal Pradesh,Kinnaur,160,134,21,5,58,14,83.75,13.125,3.125,2.7586206896551726,11.428571428571429,4,Low Volume
Himachal Pradesh,Kullu,1194,984,108,102,70,27,82.41206030150754,9.045226130653267,8.542713567839195,17.057142857142857,44.22222222222222,4,Low Volume
Himachal Pradesh,Lahaul And Spiti,3,3,0,0,3,3,100.0,0.0,0.0,1.0,1.0,4,Low Volume
Himachal Pradesh,Lahul & Spiti,37,35,2,0,25,8,94.5945945945946,5.405405405405405,0.0,1.48,4.625,4,Low Volume
Himachal Pradesh,Lahul And Spiti,31,30,1,0,24,9,96.7741935483871,3.225806451612903,0.0,1.2916666666666667,3.4444444444444446,4,Low Volume
Himachal Pradesh,Mandi,2436,2383,43,10,74,65,97.82430213464697,1.7651888341543513,0.41050903119868637,32.91891891891892,37.47692307692308,4,Low Volume
Himachal Pradesh,Shimla,1625,1447,157,21,75,58,89.04615384615384,9.661538461538461,1.2923076923076922,21.666666666666668,28.017241379310345,4,Low Volume
Himachal Pradesh,Sirmaur,1526,1454,65,7,73,17,95.28178243774575,4.259501965923985,0.45871559633027525,20.904109589041095,89.76470588235294,4,Low Volume
Himachal Pradesh,Solan,1141,1071,65,5,73,30,93.86503067484662,5.696757230499562,0.43821209465381245,15.63013698630137,38.03333333333333,4,Low Volume
Himachal Pradesh,Una,1203,1182,21,0,75,36,98.25436408977556,1.7456359102244388,0.0,16.04,33.416666666666664,4,Low Volume
Jammu & Kashmir,Anantnag,4,3,1,0,4,4,75.0,25.0,0.0,1.0,1.0,4,Low Volume
Jammu & Kashmir,Badgam,1,0,1,0,1,1,0.0,100.0,0.0,1.0,1.0,1,Child-Focused
Jammu & Kashmir,Bandipur,2,2,0,0,2,2,100.0,0.0,0.0,1.0,1.0,4,Low Volume
Jammu & Kashmir,Baramula,46,42,4,0,30,8,91.30434782608695,8.695652173913043,0.0,1.5333333333333334,5.75,4,Low Volume
Jammu & Kashmir,Doda,2,2,0,0,2,2,100.0,0.0,0.0,1.0,1.0,4,Low Volume
Jammu & Kashmir,Jammu,60,50,10,0,39,21,83.33333333333334,16.666666666666664,0.0,1.5384615384615385,2.857142857142857,4,Low Volume
Jammu & Kashmir,Kargil,3,2,1,0,3,1,66.66666666666666,33.33333333333333,0.0,1.0,3.0,4,Low Volume
Jammu & Kashmir,Kathua,8,8,0,0,8,5,100.0,0.0,0.0,1.0,1.6,4,Low Volume
Jammu & Kashmir,Kupwara,6,5,1,0,4,3,83.33333333333334,16.666666666666664,0.0,1.5,2.0,4,Low Volume
Jammu & Kashmir,Leh (Ladakh),2,2,0,0,2,2,100.0,0.0,0.0,1.0,1.0,4,Low Volume
Jammu & Kashmir,Pulwama,4,4,0,0,4,2,100.0,0.0,0.0,1.0,2.0,4,Low Volume
Jammu & Kashmir,Punch,1,1,0,0,1,1,100.0,0.0,0.0,1.0,1.0,4,Low Volume
Jammu & Kashmir,Rajauri,2,1,1,0,2,1,50.0,50.0,0.0,1.0,2.0,1,Child-Focused
Jammu & Kashmir,Srinagar,3,2,1,0,3,3,66.66666666666666,33.33333333333333,0.0,1.0,1.0,4,Low Volume
Jammu & Kashmir,Udhampur,2,2,0,0,2,2,100.0,0.0,0.0,1.0,1.0,4,Low Volume
Jammu And Kashmir,Anantnag,3227,2866,327,34,72,15,88.81313913851875,10.13325069724202,1.0536101642392315,44.81944444444444,215.13333333333333,4,Low Volume
Jammu And Kashmir,Badgam,1823,1634,188,1,72,11,89.63247394404827,10.312671420735052,0.054854635216675815,25.319444444444443,165.72727272727272,4,Low Volume
Jammu And Kashmir,Bandipore,1601,1256,302,43,70,5,78.45096814490942,18.8632104934416,2.6858213616489697,22.87142857142857,320.2,4,Low Volume
Jammu And Kashmir,Baramula,3651,3076,511,64,77,16,84.25089016707751,13.996165434127636,1.7529443987948508,47.41558441558441,228.1875,4,Low Volume
Jammu And Kashmir,Budgam,804,740,49,15,70,8,92.03980099502488,6.0945273631840795,1.8656716417910446,11.485714285714286,100.5,4,Low Volume
Jammu And Kashmir,Doda,4421,3381,1008,32,76,14,76.47591042750508,22.80027143180276,0.7238181406921511,58.171052631578945,315.7857142857143,4,Low Volume
Jammu And Kashmir,Ganderbal,807,741,56,10,70,5,91.82156133828995,6.939281288723668,1.2391573729863694,11.528571428571428,161.4,4,Low Volume
Jammu And Kashmir,Jammu,4449,3603,810,36,77,43,80.98449089683075,18.206338503034388,0.8091706001348618,57.77922077922078,103.46511627906976,4,Low Volume
Jammu And Kashmir,Kargil,517,378,138,1,69,7,73.11411992263056,26.692456479690524,0.19342359767891684,7.492753623188406,73.85714285714286,4,Low Volume
Jammu And Kashmir,Kathua,2823,2514,301,8,77,18,89.05419766206164,10.662415869642224,0.28338646829613884,36.66233766233766,156.83333333333334,4,Low Volume
Jammu And Kashmir,Kishtwar,1240,1035,199,6,73,3,83.46774193548387,16.048387096774196,0.4838709677419355,16.986301369863014,413.3333333333333,4,Low Volume
Jammu And Kashmir,Kulgam,1154,924,221,9,69,5,80.06932409012131,19.150779896013866,0.779896013864818,16.72463768115942,230.8,4,Low Volume
Jammu And Kashmir,Kupwara,2795,2322,434,39,75,7,83.07692307692308,15.52772808586762,1.3953488372093024,37.266666666666666,399.2857142857143,4,Low Volume
Jammu And Kashmir,Leh,199,157,41,1,55,5,78.89447236180904,20.603015075376884,0.5025125628140703,3.618181818181818,39.8,4,Low Volume
Jammu And Kashmir,Pulwama,1826,1695,116,15,73,12,92.82584884994523,6.352683461117197,0.8214676889375685,25.013698630136986,152.16666666666666,4,Low Volume
Jammu And Kashmir,Punch,2559,2013,529,17,74,5,78.66354044548652,20.672137553731925,0.6643220007815553,34.58108108108108,511.8,4,Low Volume
Jammu And Kashmir,Rajouri,2522,1950,565,7,74,13,77.31958762886599,22.402854877081683,0.2775574940523394,34.08108108108108,194.0,4,Low Volume
Jammu And Kashmir,Ramban,1874,1288,581,5,72,5,68.7299893276414,31.003201707577375,0.26680896478121663,26.02777777777778,374.8,4,Low Volume
Jammu And Kashmir,Reasi,1658,1103,546,9,73,11,66.52593486127864,32.93124246079614,0.5428226779252111,22.71232876712329,150.72727272727272,4,Low Volume
Jammu And Kashmir,Samba,570,516,45,9,69,12,90.52631578947368,7.894736842105263,1.5789473684210527,8.26086956521739,47.5,4,Low Volume
Jammu And Kashmir,Shopian,412,308,84,20,1,1,74.75728155339806,20.388349514563107,4.854368932038835,412.0,412.0,0,Child-Focused
Jammu And Kashmir,Shupiyan,650,525,124,1,68,1,80.76923076923077,19.076923076923077,0.15384615384615385,9.558823529411764,650.0,0,Child-Focused
Jammu And Kashmir,Srinagar,3165,2770,266,129,76,27,87.51974723538704,8.404423380726698,4.075829383886256,41.64473684210526,117.22222222222223,4,Low Volume
Jammu And Kashmir,Udhampur,2745,2393,341,11,74,20,87.17668488160292,12.422586520947176,0.4007285974499089,37.0945945945946,137.25,4,Low Volume
Jharkhand,Bokaro,5690,3436,2238,16,76,38,60.386643233743406,39.332161687170476,0.281195079086116,74.86842105263158,149.73684210526315,1,Child-Focused
Jharkhand,Chatra,6279,3440,2806,33,79,9,54.7857939162287,44.68864468864469,0.5255613951266125,79.48101265822785,697.6666666666666,0,Child-Focused
Jharkhand,Deoghar,8060,4370,3567,123,79,18,54.21836228287841,44.25558312655087,1.5260545905707195,102.0253164556962,447.77777777777777,1,Child-Focused
Jharkhand,Dhanbad,10791,6736,3970,85,78,53,62.42238902789361,36.78991752386248,0.787693448243907,138.34615384615384,203.60377358490567,1,Child-Focused
Jharkhand,Dumka,5661,2666,2909,86,78,24,47.09415297650592,51.386680798445504,1.519166225048578,72.57692307692308,235.875,1,Child-Focused
Jharkhand,East Singhbhum,7940,5790,2051,99,81,32,72.92191435768261,25.831234256926955,1.2468513853904284,98.0246913580247,248.125,4,Low Volume
Jharkhand,East Singhbum,1447,848,546,53,1,4,58.60400829302004,37.733241188666206,3.6627505183137523,1447.0,361.75,0,Child-Focused
Jharkhand,Garhwa,6334,4750,1570,14,77,13,74.99210609409536,24.786864540574676,0.22102936532996525,82.25974025974025,487.2307692307692,0,Child-Focused
Jharkhand,Giridih,14094,7584,6431,79,78,19,53.81013197105151,45.6293458209167,0.5605222080317867,180.69230769230768,741.7894736842105,0,Child-Focused
Jharkhand,Godda,5160,3086,2057,17,76,13,59.80620155038759,39.86434108527131,0.32945736434108525,67.89473684210526,396.9230769230769,1,Child-Focused
Jharkhand,Gumla,6652,4055,2505,92,77,19,60.959110042092604,37.657847263980756,1.3830426939266387,86.3896103896104,350.10526315789474,1,Child-Focused
Jharkhand,Hazaribag,549,346,203,0,71,19,63.02367941712204,36.97632058287796,0.0,7.732394366197183,28.894736842105264,1,Child-Focused
Jharkhand,Hazaribagh,6004,3996,1977,31,76,28,66.55562958027981,32.92804796802132,0.5163224516988674,79.0,214.42857142857142,4,Low Volume
Jharkhand,Jamtara,4340,3081,1243,16,75,6,70.99078341013825,28.640552995391705,0.3686635944700461,57.86666666666667,723.3333333333334,0,Child-Focused
Jharkhand,Khunti,2583,1394,1144,45,78,10,53.96825396825397,44.28958575300039,1.7421602787456445,33.11538461538461,258.3,1,Child-Focused
Jharkhand,Kodarma,305,183,122,0,68,7,60.0,40.0,0.0,4.485294117647059,43.57142857142857,1,Child-Focused
Jharkhand,Koderma,3084,2004,1069,11,76,8,64.98054474708171,34.66277561608301,0.35667963683527887,40.578947368421055,385.5,0,Child-Focused
Jharkhand,Latehar,2575,1654,910,11,76,10,64.23300970873787,35.33980582524272,0.4271844660194175,33.88157894736842,257.5,1,Child-Focused
Jharkhand,Lohardaga,2849,1892,902,55,77,10,66.40926640926641,31.66023166023166,1.9305019305019304,37.0,284.9,4,Low Volume
Jharkhand,Pakaur,291,193,98,0,61,4,66.32302405498281,33.67697594501718,0.0,4.770491803278689,72.75,4,Low Volume
Jharkhand,Pakur,6851,3918,2888,45,78,9,57.18873157203328,42.15443001021749,0.6568384177492337,87.83333333333333,761.2222222222222,0,Child-Focused
Jharkhand,Palamau,276,213,63,0,64,9,77.17391304347827,22.82608695652174,0.0,4.3125,30.666666666666668,4,Low Volume
Jharkhand,Palamu,8401,6391,1947,63,75,18,76.07427687180098,23.175812403285324,0.7499107249137007,112.01333333333334,466.72222222222223,4,Low Volume
Jharkhand,Pashchimi Singhbhum,576,329,246,1,69,14,57.11805555555556,42.70833333333333,0.1736111111111111,8.347826086956522,41.142857142857146,1,Child-Focused
Jharkhand,Purbi Singhbhum,971,801,170,0,74,24,82.49227600411947,17.507723995880536,0.0,13.121621621621621,40.458333333333336,4,Low Volume
Jharkhand,Ramgarh,2879,1831,1037,11,76,24,63.59847169155957,36.01945119833275,0.38207711010767625,37.88157894736842,119.95833333333333,1,Child-Focused
Jharkhand,Ranchi,13902,9087,4494,321,79,38,65.3646957272335,32.3262839879154,2.3090202848511003,175.9746835443038,365.8421052631579,0,Child-Focused
Jharkhand,Sahebganj,6031,3486,2530,15,78,12,57.80135964185044,41.94992538550821,0.248714972641353,77.32051282051282,502.5833333333333,0,Child-Focused
